run,type,entropy_0,entropy_1,entropy_2,entropy_3,entropy_4,entropy_5,entropy_6,entropy_7,entropy_8,entropy_9,entropy_10,entropy_11,entropy_12,entropy_13,entropy_14,entropy_15,entropy_16,entropy_17,entropy_18,entropy_19,entropy_20,entropy_21,entropy_22,entropy_23,entropy_24,entropy_25,entropy_26,entropy_27,entropy_28,entropy_29,entropy_30,entropy_31,entropy_32,entropy_33,entropy_34,entropy_35,entropy_36,entropy_37,entropy_38,entropy_39,entropy_40,entropy_41,entropy_42,entropy_43,entropy_44,entropy_45,entropy_46,entropy_47,entropy_48,entropy_49,entropy_50,entropy_51,entropy_52,entropy_53,entropy_54,entropy_55,entropy_56,entropy_57,entropy_58,entropy_59,entropy_60,entropy_61,entropy_62,entropy_63,entropy_64,entropy_65,entropy_66,entropy_67,entropy_68,entropy_69,entropy_70,entropy_71,entropy_72,entropy_73,entropy_74,entropy_75,entropy_76,entropy_77,entropy_78,entropy_79,entropy_80,entropy_81,entropy_82,entropy_83,entropy_84,entropy_85,entropy_86,entropy_87,entropy_88,entropy_89,entropy_90,entropy_91,entropy_92,entropy_93,entropy_94,entropy_95,entropy_96,entropy_97,entropy_98,entropy_99,entropy_100,entropy_101,entropy_102,entropy_103,entropy_104,entropy_105,entropy_106,entropy_107,entropy_108,entropy_109,entropy_110,entropy_111,entropy_112,entropy_113,entropy_114,entropy_115,entropy_116,entropy_117,entropy_118,entropy_119,entropy_120,entropy_121,entropy_122,entropy_123,entropy_124,entropy_125,entropy_126,entropy_127,entropy_128,entropy_129,entropy_130,entropy_131,entropy_132,entropy_133,entropy_134,entropy_135,entropy_136,entropy_137,entropy_138,entropy_139,entropy_140,entropy_141,entropy_142,entropy_143,entropy_144
458,lost,0,4.807354922057604,5.672425341971495,6.6293566200796095,6.044394119358453,8.113742166049189,8.184875342908283,8.124121311829187,7.247927513443585,9.672425341971495,9.584962500721156,8.169925001442312,8.562242424221072,7.924812503605781,7.339850002884624,6.339850002884624,4.754887502163468,4.754887502163468,4.754887502163468,6.339850002884624,7.339850002884624,8.92481250360578,8.92481250360578,7.339850002884624,6.339850002884624,8.661778097771988,8.076815597050832,8.076815597050832,10.076815597050832,9.076815597050832,10.661778097771988,10.661778097771988,12.98370619265935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,lost,0,4.807354922057604,8.049848549450562,10.714245517666123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,won,0,0,0,0,0,0,0,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,lost,0,3,3.700439718141092,4.459431618637297,4.087462841250339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,lost,0,4.807354922057604,8.049848549450562,10.714245517666123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,lost,0,3,2.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,lost,0,5.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,lost,0,4.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,lost,0,4.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,won,0,4.807354922057604,7.845490050944375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,lost,0,4.807354922057604,8.049848549450562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,won,0,4.807354922057604,8.049848549450562,10.714245517666123,10.108524456778168,13.290594888082572,7.807354922057604,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,6.491853096329675,6.491853096329675,6.491853096329675,4.906890595608519,5.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,6.491853096329675,6.491853096329675,7.22881869049588,8.228818690495881,8.228818690495881,6.906890595608519,6.906890595608519,6.906890595608519,8.491853096329674,8.491853096329674,8.906890595608518,7.906890595608519,8.714245517666123,7.714245517666122,7.714245517666122,7.714245517666122,7.714245517666122,7.714245517666122,8.451211111832329,8.129283016944967,7.129283016944966,7.129283016944966,7.129283016944966,8.022367813028454,9.60733031374961,9.022367813028454,9.022367813028454,8.700439718141093,9.409390936137703,9.994353436858859,9.562242424221072,8.977279923499916,9.417852514885897,8.169925001442312,7.491853096329675,7.169925001442312,8.339850002884624,7.754887502163468,9.339850002884624,10.147204924942228,8.076815597050832,8.076815597050832,8.076815597050832,8.076815597050832,8.076815597050832,8.076815597050832,6.754887502163468,6.754887502163468,6.754887502163468,6.169925001442312,7.169925001442312,7.169925001442312,7.169925001442312,6.169925001442312,6.169925001442312,5.169925001442312,5.169925001442312,5.169925001442312,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,lost,0,5.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,won,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,won,0,4.807354922057604,7.845490050944375,9.090112419664289,7.366322214245816,7.813781191217037,9.333155350310616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,won,0,2,2,2,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,5,5,6,5,5,5,5,4.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,5.169925001442312,4.321928094887363,3.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,lost,0,4.807354922057604,6.022367813028454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,lost,0,3,4.392317422778761,5.169925001442312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,lost,0,3,4.392317422778761,5.169925001442312,6.6293566200796095,6.285402218862249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,won,0,4.807354922057604,6.022367813028454,4.906890595608519,2.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,3.169925001442312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,lost,0,4.807354922057604,5.672425341971495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,lost,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,lost,0,3.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,3.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,3.321928094887362,2.584962500721156,1.584962500721156,3.169925001442312,2.584962500721156,2.584962500721156,2.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3,1,2,2,2,2,2,2,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2,2,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,won,0,3,3,3,3,2,3.584962500721156,3.584962500721156,3.584962500721156,4.321928094887363,4.321928094887363,4.584962500721156,4.321928094887363,4.321928094887363,4.321928094887363,4.321928094887363,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,aborted,0,3,3.700439718141092,3.584962500721156,3.584962500721156,3.584962500721156,4.321928094887363,4.321928094887363,4.247927513443585,4.247927513443585,6.845490050944375,6.22881869049588,8.366322214245816,6.22881869049588,6.22881869049588,6.22881869049588,6.129283016944966,6.129283016944966,6.129283016944966,6.129283016944966,6.129283016944966,6.129283016944966,6.129283016944966,6.129283016944966,6.129283016944966,6.643856189774724,7.643856189774724,7.643856189774724,9.228818690495881,9.022367813028454,9.491853096329674,9.228818690495881,8.813781191217037,11.398743691938193,11.98370619265935,11.398743691938193,11.398743691938193,11.884170519108435,11.884170519108435,11.884170519108435,13.469133019829592,14.246740598493144,15.8317030992143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,lost,0,6.129283016944966,9.344295907915816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,won,0,3,4.392317422778761,3.169925001442312,3.169925001442312,3.169925001442312,3.169925001442312,4.754887502163468,4.754887502163468,6.491853096329675,8.076815597050832,8.491853096329674,8.491853096329674,7.906890595608519,6.906890595608519,8.491853096329674,6.906890595608519,8.491853096329674,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,4.906890595608519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,lost,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,lost,0,4.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,lost,0,4.807354922057604,7.475733430966398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,lost,0,3,3.700439718141092,4.459431618637297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,lost,0,4.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,lost,0,4.807354922057604,8.049848549450562,9.264442600226602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,won,0,5.807354922057604,6.321928094887363,3,0,2,2,2,5,5,5,5,5,5.700439718141092,5.700439718141092,5.700439718141092,5.700439718141092,5.700439718141092,5.700439718141092,7.285402218862249,7.285402218862249,6.321928094887363,6.321928094887363,5.584962500721156,5.584962500721156,5.584962500721156,6.584962500721156,6.584962500721156,3.584962500721156,3.584962500721156,2,2,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3,2,3,3,4,3,3,3,3,3,3,3,3,3,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2.584962500721156,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,lost,0,5.807354922057604,6.285402218862249,7.129283016944966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,won,0,4.807354922057604,6.022367813028454,4.906890595608519,1.584962500721156,2.584962500721156,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,lost,0,4.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,lost,0,3,2,2,2,1,1,1,1,1,1.584962500721156,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,lost,0,4.807354922057604,8.049848549450562,9.264442600226602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,lost,0,4.807354922057604,4.392317422778761,5.459431618637297,5,6.392317422778761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,won,0,3.169925001442312,1.584962500721156,1.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,4.169925001442312,4.169925001442312,4.169925001442312,4.169925001442312,4.169925001442312,4.169925001442312,4.754887502163468,4.754887502163468,4.169925001442312,3.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,aborted,0,6.129283016944966,7.845490050944375,11.070120944476823,13.897939969094143,12.27029532647204,12.828731532683008,12.829524549078345,13.181618168395818,12.08214904135387,12.08214904135387,12.08214904135387,11.08214904135387,12.667111542075027,12.08214904135387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,lost,0,4.807354922057604,7.475733430966398,5.754887502163468,8.39231742277876,6.870364719583405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,lost,0,4.807354922057604,4.321928094887363,5.169925001442312,4.754887502163468,4.754887502163468,5.754887502163468,7.339850002884624,7.339850002884624,7.339850002884624,8.92481250360578,8.562242424221072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,won,0,3,3.700439718141092,4.459431618637297,4.087462841250339,6.845490050944375,5.20945336562895,5.392317422778761,6.20945336562895,8.139551352398794,7,6.954196310386875,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.169925001442312,2.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,won,0,5.169925001442312,4.754887502163468,3.169925001442312,3.169925001442312,4.754887502163468,4.754887502163468,5.491853096329675,5.392317422778761,3.9068905956085187,3.9068905956085187,4.906890595608519,3.9068905956085187,4.906890595608519,3.9068905956085187,3.9068905956085187,3.9068905956085187,3.9068905956085187,3.9068905956085187,3.9068905956085187,3.584962500721156,3.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,3.169925001442312,3.169925001442312,3.169925001442312,2.584962500721156,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,lost,0,4.807354922057604,5.672425341971495,6.6293566200796095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,won,0,1.584962500721156,0,0,0,1,1,2,2,2,2,2.584962500721156,2.584962500721156,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,won,0,1,2.584962500721156,2.584962500721156,2.584962500721156,4.169925001442312,4.169925001442312,4.169925001442312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
